NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
5	802.8	806.4	39.7	856.6	757.9		.3398854
5	1037.5	1040.6	27.2	1077.9	1002.5		.085388
4	1176	1189.4	28.8	1232.5	1173.2		.0121429
5	1307.1	1331.3	93.9	1490.7	1254.7		.4713411
4	1407.4	1411.9	71.8	1504	1328.8		.4478116
3	37.5	38	1.8	40	36.5	34.4	.0826667
3	46.5	46	.9	46.5	45	28.8	.3806452
4	40	42.5	5	50	40	34.4	.14
3	45	44.2	1.4	45	42.5	5.5	.8777778
2	60	60	0	60	60	46.92	.218
1	52.5	52.5		52.5	52.5	30.87	.412
2	49.8	49.8	3.2	52	47.5	17.82	.6421687
2	57.3	57.3	11	65	49.5	-18.84	1.328796
2	41.2	41.2	4.9	44.7	37.7	24.9	.3956311
2	33.8	33.8	10.6	41.3	26.3	2.7	.9201183
4	-3.5	-6.4	8.8	0	-18.7	-42.2	11.05714
5	-14	-16.4	4.4	-11.7	-21.3	-55.8	2.985714
5	-22.7	-42.8	37.2	-13.6	-95.6	-157	5.916299
6	-36.4	-59	62	-22.3	-182	-70.1	.9258242
5	-4.5	-3.2	6.1	5.5	-10.1	-12.3	1.733333
6	111	107.2	9.5	116	89.2	34.6	.6882883
4	28.6	32.6	15.9	55	18.2	18.5	.3531469
4	1.8	7.5	24.6	40	-13.7	-55.9	
6	6.6	5.5	16.1	23.2	-18.2	8.6	.3030303
2	-11.4	-11.4	38.6	15.9	-38.7		
6	166.1	169.6	13.2	194.9	159.7	196.02	.1801324
6	185.8	188.4	13.3	213.8	176.7	186.37	.0030678
5	191	192.1	6.6	202.3	184.3	197.8	.0356021
10	200.8	203	5.6	214.5	198.4	215.93	.0753486
8	229.3	230.3	7	240.7	221	244.49	.0662451
5	253.1	255.8	5.6	263.5	249.8	263.07	.0393915
3	272.3	272.7	3.9	276.8	269.1	265.96	.0232831
2	233.8	233.8	4.5	237	230.6	246.81	.0556458
2	233.8	233.8	4.6	237.1	230.6	196.02	.1615911
2	185.8	185.8	0	185.8	185.8	213.17	.1473089
2	225	225	7.9	230.6	219.4	224.9199	
1	243.5	243.5		243.5	243.5	301.73	.2391376
1	323.5	323.5		323.5	323.5	327.26	.0116229
1	339.6	339.6		339.6	339.6	324.71	.0438457
1	355.6	355.6		355.6	355.6	353.96	.0046119
1	371.6	371.6		371.6	371.6	377.12	.0148547
1	365.2	365.2		365.2	365.2	362.19	.0082421
1	368.4	368.4		368.4	368.4	382.6	.0385451
1	390.8	390.8		390.8	390.8	382.8	.0204708
1	363.3	363.3		363.3	363.3	389.93	.0733003
1	415.2	415.2		415.2	415.2	437.3403	.0533244
1	441.2	441.2		441.2	441.2	482.7	.0940617
2	4.2	4.2	1.2	5	3.3	1.5	.6428571
3	6.6	4.4	3.8	6.6	0	-.5	1.075758
2	1.7	1.7	0	1.7	1.7	-23.9	15.05882
1	-9.1	-9.1		-9.1	-9.1	-10.9	.1978022
1	2.7	2.7		2.7	2.7	2.96	.0962963
3	17.2	17	.5	17.4	16.5	16.9047	.0171686
4	19.9	20.1	1.3	21.9	18.8	21.0805	.0593216
4	18.9	19	1.7	21.1	17	14.8223	.2157513
5	18.7	19.2	2.1	22.3	16.9	18.4637	.0126364
4	24.5	24.5	2.3	26.9	21.9	27.0364	.1035265
4	23.5	24.4	2.1	27.5	23.2	22.6419	.0365149
6	25.6	26.3	1.4	28.5	25.3	26.7588	.0452656
3	31.5	31.3	.5	31.7	30.7	27.4051	.1299968
3	34.6	34.7	.3	35.1	34.5	37.1948	.0749942
3	39	39.1	.4	39.5	38.8	45.3724	.1633949
6	56.1	55.7	3.5	59	49.9	63.4621	.1312317
3	67.3	67.5	4.4	72	63.3	94.525	.404532
6	96.4	97.5	3.6	101.9	92.5	74.4083	.2281297
7	59.2	59	4.2	64.7	51.6	47.1333	.2038294
8	67.5	66.4	9	75.8	47.2	57.625	.1462963
8	70	68.8	4.4	74.9	60.9	59.0916	.1558343
10	71.6	71.1	3.3	76	66.6	55.9583	.2184595
7	74.9	73.9	4.6	80.5	67.7	72.9333	.0262577
6	81.3	81.3	3.2	86.9	77.3	74.6667	.0815904
5	84.6	84.2	2.5	87	80.8	71.4667	.15524
6	80.7	81.5	4.1	87.5	76.4	79.8417	.0106357
5	98.8	100.6	5.2	109.2	95.5	113.725	.1510628
8	124.3	126	5	134.2	120.8	119.0833	.0419686
5	131.3	131.7	1.3	133.5	130.5	137.2333	.0451889
4	109.4	110.2	5.1	116.9	105.2	126.975	.160649
5	149.9	151.4	6	161.6	146	164.02	.0941961
5	182.6	183.8	5.3	192.6	178.1	174.2045	.0459775
1	0	0		0	0	115.0485	
6	107.6	112.6	17.5	138.4	92.3	90.9709	.1545455
2	120.1	120.1	6.9	125	115.2	123.884	.0315071
2	78.3	78.3	31.6	100.7	55.9	45.6	.4176245
3	59.6	63.3	17.1	82	48.4	-31.6	1.530201
2	11.1	11.1	7.5	16.4	5.8	-9.9	1.891892
5	26.8	26.5	2.7	29.8	22.3	21.6	.1940299
5	29.8	29.5	4	33.5	23.8	-33.1	2.110738
4	10.4	10.4	3.6	14.9	6	35	2.365385
6	34.9	34.6	4.6	40.9	27.4	-59.5	2.704871
5	27.3	33.2	12.8	48	22.3	-62.4	3.285714
5	15	16.6	8.9	29.1	7.5	-96	7.4
6	44.1	61.1	61	180.2	11.3	79.4	.8004535
9	90.9	92.8	11.5	116.4	72.1	48.62	.4651265
11	42.8	53.7	35.5	120.9	17.4	-98.27	3.296028
10	17.6	16.1	6.2	23.3	3.2	-4.75	1.269886
7	20.1	21.4	6.9	33.3	12.3	31.66	.5751244
8	39.8	45.3	15.1	72.5	27.6	39.03	.0193467
6	42.2	42.1	8	51.9	32.1	103.9	1.462085
6	76.6	80.6	17.8	110.5	64	67.9	.113577
8	78.7	75.8	8.1	86.4	64.1	33.69	.5719187
8	46.5	45.3	15.2	61.2	21.9	-63.16	2.358279
8	38.1	40.3	13.9	64.6	24.6	26.41	.3068241
8	8.9	8.5	5.7	16.1	.9	-21.8999	3.460663
7	.2	-.2	8.6	14.2	-14	-23.41	
11	9	7.5	10.1	20.1	-20.1	43	3.777778
12	76.8	78.4	26.5	114.5	27.8	99.63	.2972656
13	78	77.2	12.2	96.4	55	87.07	.1162821
12	78.5	78.9	4	88.6	72.5	68.25	.1305732
9	50.6	49.8	6.9	60.3	39.4	61.53	.2160079
10	59.4	58.7	5.2	65.9	49.9	66.88	.1259259
7	65.2	64.8	4.7	73.8	60.5	39.9522	.3872362
8	45.6	44.6	5.4	52.1	34.1	39.11	.1423246
9	42.7	43.4	3.7	49.4	37.9	71.2	.6674473
6	55.8	58.2	8.6	74.5	51.2	62.72	.1240143
8	54	53.9	10.2	69.3	38.3	43.5287	.193913
6	89.5	89.4	35.8	143.5	44	97.5	.0893855
5	132	126.1	15.2	140.5	104.5	96.4999	.2689402
5	166.5	163.1	11.2	174	148	115	.3093093
8	169.1	171.7	23.7	215	137	8	.9526907
5	45.5	42.2	29.1	86.5	9	-480.5	11.56044
6			77.8			-551	1.129057
7			65.6			-250	.1737089
5	0	-26.8	71.6	36.5	-106.5	165	
9	274	234.4	76.9	304.5	91.5	284	.0364963
10	212.3	239.4	63.6	365.5	151.5	117	.4488931
8	21.2	31.4	60.8	172.5	-35		
8			74.1	-86		-200	.0597085
6	162.7	155.3	29.8	183.5	99.5	486	1.987093
6	54.2	119	166.5	454.5	18.5	-505.4	10.32472
7	120.3	92.5	86.4	200.5	-77.5	-93.25	1.775145
8	94.5	94.1	33.2	142.5	39.5	114.9	.215873
13	311.6	297.6	40.8	346	240.2	299.4	.0391528
11	257.5	275.2	74.4	453	204	303.2	.1774757
13	271.3	269	23.2	307	219.5	370.25	.3647254
16	254.6	259.8	61.7	413.5	193	94.05	.630597
15	67.5	65.6	24.6	116	25.3		12.91556
15			119.2	-103.5		-168.55	.4286441
17	369.7	360.7	66	498.5	210.6	541.0495	.4634826
17	455.5	425.6	88.3	568.5	223.5	97.6995	.7855116
15	113.8	143.5	114.1	299.1	6.1	-284.1	3.496485
13	94.8	91.7	42.2	172.7	10.5	114.15	.2041139
15	180.9	186.2	20.1	219.6	156.8	255.35	.4115534
11	306.5	307.4	22.2	345.5	257	396.75	.2944535
15	448.2	439.6	34.3	489	360.3	511.96	.1422579
17	545.1	552.6	40.6	629.8	457.6	608.62	.1165291
17	794.5	798	56.3	900.3	689.7	387.1	.5127753
16	367.9	380.7	109.2	747.2	274.6	107.37	.7081544
16	285	283.7	59	385.7	190.3	325.21	.1410877
17	630.1	633.7	100	848.9	372.9		.5498101
15	1142.2	1148.9	71.7	1338.7	1056.3		.0648977
1	.8	.8		.8	.8	-189.2	
2	3.5	3.5	3.8	6.2	.8	1.8	.4857143
1	6.2	6.2		6.2	6.2	27.4	3.419355
2	23	23	12.7	32	14	18.8	.1826087
1	19.6	19.6		19.6	19.6	-339.08	18.3
1	23	23		23	23	-27.61	2.200435
1	3.3	3.3		3.3	3.3	2.35	.2878788
2	14	14	2.3	15.6	12.4	12.9	.0785714
1	15.6	15.6		15.6	15.6	22.9	.4679487
1	10.4	10.4		10.4	10.4	20.8	1
2	20.8	20.8	0	20.8	20.8	25.4	.2211538
2	14.3	14.3	0	14.3	14.3	16.2	.1328671
2	22.1	22.1	3.7	24.7	19.5	25.1	.1357466
2	20.5	20.5	2.3	22.1	18.8	19.8	.0341463
3	23.1	22.2	1.8	23.4	20.1	30.6	.3246753
1	31.2	31.2		31.2	31.2	42.2	.3525641
2	30.6	30.6	2.8	32.5	28.6	-55.3	2.807189
2	9.1	9.1	0	9.1	9.1	2.5	.7252747
2	-12.1	-12.1	1.3	-11.1	-13	-13.5	.1157025
1	6.5	6.5		6.5	6.5	-15.14	3.329231
1	2.6	2.6		2.6	2.6	7.87	2.026923
2	23.5	23.5	0	23.6	23.5	19.2	.1829787
1	25.5	25.5		25.5	25.5	36.28	.4227451
1	27.8	27.8		27.8	27.8	32.76	.1784173
2	27.9	27.9	.1	27.9	27.8	27.03	.0311828
3	29.2	30	1.5	31.7	29.2	29.2	
2	27.9	27.9	.1	27.9	27.8	24.48	.1225806
1	35.8	35.8		35.8	35.8	33.31	.0695531
1	37.2	37.2		37.2	37.2	40.42	.0865591
1	45.1	45.1		45.1	45.1	47.27	.0481153
1	58.4	58.4		58.4	58.4	59.33	.0159247
1	66.4	66.4		66.4	66.4	87.12	.3120482
2	101.6	101.6	6.6	106.2	96.9	104.47	.028248
2	99.5	99.5	9.4	106.2	92.9	75	.2462312
3	75.7	77.7	7.8	86.3	71	76.59	.0117569
3	91.6	89.8	5.5	94.2	83.6	52.31	.4289301
1	90.2	90.2		90.2	90.2	-32.9	1.364745
1	114.5	114.5		114.5	114.5	139.74	.2204367
11	72.1	72.9	7	87.5	61.5	79.9	.1081831
9	88.6	87.4	7.6	103.1	74.9	88.6	
6	90.3	90.6	6.5	101.8	84	84.2	.0675526
10	79.5	82.1	7	98.3	74.8	62.8	.2100629
16	62.5	65.8	7.9	83.9	55	64.7	.0352
10	68.8	68.3	1.6	69.9	64.4	68.5	.0043605
14	68	68	2.4	71.7	62.9	74	.0882353
12	71.8	71.3	3.7	75.4	61.9	78.9	.0988858
14	79.3	79.3	3.8	84.6	68.2	92.5	.1664565
16	90.3	90.9	2.9	99.3	87.4	78.2	.1339978
15	80.2	81.4	4.1	89.5	74.7	73.5	.0835411
16	84.2	84.6	2.7	89.3	79.5	87.7	.0415677
16	94.4	96.5	7.7	110	85.7	102.13	.0818856
19	119.5	116.9	6.8	130.2	98.4	110.18	.0779916
	125.4	122.7	5.6	130.8	112.8	48.15	.6160287
19	96.3	95.7	4.1	102.8	86.3	97.25	.009865
17	95.3	95.3	4	102.3	89.7	137.95	.4475341
9	72.7	76.8	15	114.4	65.4		
2	46.2	46.2	0	46.2	46.2	23.7	.487013
3	28.1	33.1	9	43.5	27.7	-34	2.209965
1	-6.2	-6.2		-6.2	-6.2	-24.55	2.959677
2	7.8	7.8	0	7.9	7.8	15.05	.9294872
2	14.9	14.9	1.2	15.7	14	17.015	.1419463
1	53.1	53.1		53.1	53.1	14.65	.7241055
1	70.7	70.7		70.7	70.7	49.35	.3019802
2	99.4	99.4	0	99.4	99.4	63.7	.3591549
2	62.7	62.7	9.8	69.6	55.7	34.5	.4497608
3	56.9	53.9	5.8	57.6	47.3	3.3	.9420035
3	49.4	49.8	7.7	57.6	42.3	7.6	.8461539
1	19.6	19.6		19.6	19.6	-152.43	8.77704
2	73.5	73.5	1.5	74.5	72.4	62.1	.155102
2	62.8	62.8	.9	63.4	62.1	49	.2197452
2	55.9	55.9	1	56.6	55.2	33	.4096601
3	67.6	68.3	11.4	80	57.2	41.4	.387574
1	73.1	73.1		73.1	73.1	15.09	.7935705
1	33.8	33.8		33.8	33.8	33.32	.0142012
1	38.5	38.5		38.5	38.5	36.395	.0546753
1	36.9	36.9		36.9	36.9	28.69	.2224932
2	43.1	43.1	0	43.1	43.1	7.96	.8153132
1	11.6	11.6		11.6	11.6	14.855	.2806034
1	24.1	24.1		24.1	24.1	25.235	.0470954
1	47.6	47.6		47.6	47.6	42.67	.1035714
2	64.5	64.5	14.3	74.6	54.4	42.21	.3455814
1	51.1	51.1		51.1	51.1	60.135	.1768102
1	62.5	62.5		62.5	62.5	68.665	.09864
1	80.4	80.4		80.4	80.4	91.48	.1378109
1	47.2	47.2		47.2	47.2	-211.95	5.490466
1	29.3	29.3		29.3	29.3	52.35	.7866894
1	61.9	61.9		61.9	61.9	-167.2	3.701131
2	20.2	20.2	1.6	21.4	19.1	35.65	.7648515
1	33.7	33.7		33.7	33.7	193.69	4.747478
1	21.6	21.6		21.6	21.6		
4	60.1	60.8	1.3	62.8	60.1	63.8	.0615641
6	62.9	64.2	8.8	74.8	52.1	36.48	.4200318
4	49.7	49	5.2	54.6	42.1	5.58	.8877264
2	35	35	9.9	42	28	23.67	.3237143
2	46.2	46.2	8.8	52.5	40	45.17	.0222944
1	86.5	86.5		86.5	86.5	107.37	.2412717
1	94.9	94.9		94.9	94.9	107.56	.1334036
2	-1.7	-1.7	8.1	4	-7.5	-217.45	
4	110.7	108.9	7.2	114.5	99.5	16.65	.8495935
4	72.5	73.6	15.4	92	57.5	15.45	.7868965
4	76.4	74.5	4	76.5	68.5	100.6	.3167539
4	87.9	86	6.5	91.5	76.5	58.1	.3390216
4	130	130.9	2.1	134	129.5	91.2	.2984615
1	114.5	114.5		114.5	114.5	-165.8	2.448035
1	88	88		88	88	30.35	.6551136
1	50	50		50	50	23.2	.536
1	23	23		23	23	20.05	.1282609
2	70.9	70.9	11.5	79	62.8	54.4	.2327221
1	91.6	91.6		91.6	91.6	34.8495	.6195469
1	47.8	47.8		47.8	47.8	52.55	.0993724
1	230.4	230.4		230.4	230.4	302.1372	.3113594
2	14.9	14.9	.5	15.2	14.5	15.2	.0201342
3	15.5	15.2	.5	15.5	14.7	13.8	.1096774
1	14.7	14.7		14.7	14.7	16.4	.1156463
1	17.2	17.2		17.2	17.2	17.73	.030814
3	15.9	15.5	1.8	17	13.5	-116.87	8.350314
3	15.9	19.8	7.5	28.5	15	18.6	.1698113
3	15.9	16.4	1.2	17.7	15.5	39.67	1.494969
5	19.7	19.9	2.9	23.7	17.1	26.96	.3685279
6	23.8	24.4	1.9	28	22.6	28.37	.1920168
6	26.8	27.3	1.9	30	25.3	22.04	.1776119
8	23.4	24.2	2.4	30	22.6	-4.31	1.184188
7	22.6	22.7	2.5	27.1	19.8	-14.9	1.659292
4	12.3	12.6	1.6	14.7	11		
2	-.5	-.5	1.8	.8	-1.8	8.8	18.6
3	.8	.1	1.9	1.5	-2.1	2.6	2.25
2	3	3	2.2	4.6	1.5	2.7	.1
2	1.8	1.8	1.3	2.7	.8	-12.5	7.944445
2	-7.6	-7.6	11.8	.8	-15.9	-24.4	2.210526
1	-.4	-.4		-.4	-.4	-8.13	19.325
1	3	3		3	3	5.74	.9133334
1	35.7	35.7		35.7	35.7	6.8799	.8072857
1	-10.4	-10.4		-10.4	-10.4	-22.8	1.192308
2	11.6	11.6	1.3	12.5	10.7	33.3	1.87069
6	35.4	32.9	7.1	42	23.8	24.7	.3022599
4	29.4	31.9	5.5	40.1	28.8	7.6	.7414966
2	12.3	12.3	1.3	13.2	11.3	6	.5121951
2	15.6	15.6	.1	15.7	15.6	8.21	.473718
1	13.1	13.1		13.1	13.1	-21.67	2.654198
4	277.2	280.7	9.9	294.7	273.7	370.58	.3368687
3	449.1	458.5	22.6	484.2	442.1	641.9832	.4294883
4	782.6	765	42.5	793	701.8		.5241733
3			92.2				.4602719
5							.1767547
3			168.9				.0456865
4							2.124141
1							16.17679
1	4.7	4.7		4.7	4.7	8	.7021276
1	10.1	10.1		10.1	10.1	4	.6039604
1	4.3	4.3		4.3	4.3	.9	.7906977
2	3	3	1	3.7	2.3	-4.3	2.433333
1	4	4		4	4	-30.6	8.65
1	6.7	6.7		6.7	6.7	-21	4.134328
1	-10	-10		-10	-10	-45.4	3.54
1	-3.3	-3.3		-3.3	-3.3	-57.9	16.54545
1	40	40		40	40	28.9	.2775
1	10	10		10	10	3.2	.68
1	6.7	6.7		6.7	6.7	7.7	.1492537
1	.3	.3		.3	.3	-10.7	
1	32.8	32.8		32.8	32.8	37.5	.1432927
2	15.2	15.2	0	15.2	15.2	10.3	.3223684
3	25.3	22.8	4.4	25.4	17.8	27	.0671937
1	33	33		33	33	9.9	.7
1	17.8	17.8		17.8	17.8	-64	4.595506
1	88.8	88.8		88.8	88.8	56.64	.3621622
2	40.5	40.5	5.5	44.4	36.6	28.6	.2938271
1	29.4	29.4		29.4	29.4	67.66	1.30136
2	37	37	3.2	39.2	34.7	36.22	.0210811
1	51	51		51	51	8	.8431373
1	-1.9	-1.9		-1.9	-1.9	.85	1.447368
1	17	17		17	17	12.21	.2817647
1	37	37		37	37	67	.8108108
2	67	67	5.7	71	63	65.5	.0223881
3	70.5	73.3	11.5	86	63.5	87.5	.2411347
3	83.5	84.2	11.5	96	73	119	.4251497
2	119.2	119.2	7.4	124.5	114	44	.6308725
3	44	60.5	28.6	93.5	44	-12	1.272727
2	13	13	55.2	52	-26	-52.5	5.038462
4	5	5.9	1.7	8.5	5	113.5	
3	52	52	26	78	26	73.5	.4134615
1	78	78		78	78	82	.0512821
1	73.5	73.5		73.5	73.5	-420.5	6.721088
1	95.7	95.7		95.7	95.7	108.68	.1356322
2	127.7	127.7	4	130.5	124.9	128.815	.0087314
2	116.4	116.4	7.7	121.9	111	48.895	.5799398
2	44.6	44.6	32.3	67.5	21.7	208.8555	3.682859
2	329.2	329.2	107.2	404.9	253.4	416.62	.2655528
2	366.2	366.2	12.9	375.3	357.1	400.04	.0924085
1	6.6	6.6		6.6	6.6	1.1	.8333333
3	9.9	9.2	4.3	13.2	4.6	-71.8	8.252525
6	4.6	4.5	.1	4.6	4.4	-18.6	5.043478
6	17	15.5	2.9	17.5	10.4	7.1	.5823529
7	3.1	5.3	6.4	15.5	0	-108.2	
5	8.4	7.7	2.8	10.4	3.1	12.6	.5
4	16.1	14.9	2.6	16.6	11	-12.56	1.780124
4	14.4	9	14.3	19.2	-12		
3	33.7	34.5	2.6	37.3	32.4	44.69	.3261127
3	49.1	48.9	5.4	54.1	43.4	51.2	.0427699
4	59.3	58.5	1.7	59.6	56	62.6	.0556492
7	64.7	65.9	1.9	68.7	64.6	54.9	.1514683
5	39.8	39.8	10.4	53.2	24.6	16.8	.5778894
6	15.2	16.3	2.2	19	14.4	3.5	.7697368
8	0	-.8	3.3	3.3	-7.6	10.2	
6	11.4	9.2	4.1	13	3.7	25.6	1.245614
10	30.3	30.3	1.9	34.1	27.5	25.2	.1683168
11	34.1	33.2	2	36	28.8	20.7	.3929619
12	37.5	34.7	7.3	45.5	22.7	23.5	.3733333
12	32.2	33.7	5.4	45.5	28.4	39.6	.2298137
16	57.8	55	9.1	66.3	34.1	75.6	.3079585
14	83.4	82.7	4.1	89.8	75.1	68.03	.1842926
15	83.4	79.9	6.6	85.2	64.5	81.48	.0230216
10	90.8	92.7	5.3	100.6	86.2	108.18	.1914097
13	115.2	127.2	19.9	165.2	111.7	144.24	.2520833
11	157.6	159.7	7.9	170.6	144.7	152.11	.034835
10	164.9	165.1	4.6	171	159.2	172.66	.0470588
13	206.5	207.8	26.4	256.6	167.6	262.24	.2699274
12	268.8	266.4	11.4	279.8	239.3	74.51	.7228051
12	41.1	40.9	7.4	51.2	23.9	66.44	.616545
17	133.7	134.9	12.6	164.3	120	68.14	.4903515
18	150	154.2	13.6	185.8	137.1	141.37	.0575333
16	177.4	177.9	10.6	199.3	154.6	149.73	.1559752
17	243.9	250	22.1	309.1	223.2	315.21	.2923739
	356.4	360.1	20	404.4	322.4	410.19	.1509259
20	467.5	467.1	20	506.4	427.6	469.23	.0037005
19	479.4	481.3	27	534.2	431.4	526.81	.0988945
18	588.2	591.8	21.6	625.9	552.4	646.53	.099167
19	649.7	649.6	14.8	675.4	615.5	646.39	.0050947
20	688	687.6	18.9	725.4	655.7	583.61	.1517297
18	466.6	472	94.9	786.1	332.4	533.97	.1443849
18	730.3	727.2	82.5	902.1	604.8	743.8802	.0185954
18	865.4	872.7	63.5	1031.9	779.1	880.59	.0175526
1	12.9	12.9		12.9	12.9	-55.5	5.302326
1	-12.2	-12.2		-12.2	-12.2	-55.9	3.581967
2	-6.2	-6.2	9.3	.3	-12.8		
4	53.6	52.5	3.1	54.8	48.1	20.0555	.6258302
3	52.5	49.7	9.3	57.3	39.4	63.3666	.2069829
3	45.6	50.5	13.7	66	40	-18.7233	1.410599
3	76	74.6	8.1	82	66	62.4566	.1782026
4	71.4	72.2	2.8	75.9	70	66.2333	.0723627
4	81.3	82.4	2.4	85.9	80.9	64.455	.2071956
2	78	78	2.6	79.8	76.1	57.155	.2672436
2	81.6	81.6	.8	82.1	81	91.725	.1240809
1	168.3	168.3		168.3	168.3	169.32	.0060606
2	81.7	81.7	26.1	100.2	63.3	88.53	.0835985
1	112.2	112.2		112.2	112.2	102.395	.0873886
2	50.5	50.5	25.6	68.6	32.4	26.0648	.4838654
4	42.6	52.2	19.8	82	41.7	51.3425	.205223
1	39.9	39.9		39.9	39.9	90.2777	1.262599
3	101.9	92.7	16.1	101.9	74.1	149.8109	.4701757
4	31.4	53.5	44.7	120.6	30.6	-23.9777	1.763621
3	14.8	15.8	16.2	32.4	0	31.1333	1.103601
2	36.7	36.7	.9	37.3	36.1		
5	79.7	78.6	3	80.3	73.2	77.8133	.0236725
5	100.9	99.9	6.9	110.3	93.5	105.65	.0470763
5	130.3	132.2	9.3	145.3	122.7	157.88	.2116654
5	178.3	182.5	13.6	202.9	168.1	102.16	.4270331
2	79.3	79.3	63.4	124.2	34.5	-176.88	3.230517
2	5.6	5.6	7.9	11.2	0	6.32	.1285714
2	53.1	53.1	16.5	64.8	41.4	27.69	.4785311
1	99.3	99.3		99.3	99.3	48.41	.5124874
2	54.6	54.6	28.5	74.8	34.5		
2	71	71	19.2	84.6	57.4	8.3	.8830986
1	-30.2	-30.2		-30.2	-30.2	3.9	1.129139
1	52	52		52	52	56.49	.0863462
1	68.7	68.7		68.7	68.7	123.34	.7953421
1	48.6	48.6		48.6	48.6	66.08	.3596708
1	80.3	80.3		80.3	80.3	79.47	.0103362
1	8.3	8.3		8.3	8.3	8.5725	.0328313
5	14.1	12.6	3.5	14.8	6.3	16.7487	.1878511
3	20.5	20.2	.6	20.6	19.6	1.5075	.9264634
2	13.3	13.3	3.4	15.7	10.9	6.66	.4992481
1	16.8	16.8		16.8	16.8	28.455	.69375
1	41.8	41.8		41.8	41.8	53.71	.2849282
4	58.4	57.8	2.2	59.6	54.7	44.23	.242637
5	47.7	46.9	6.2	54.7	37.5	21.06	.5584906
5	23	21.7	2.8	23.6	16.8	30.1	.3086956
7	49.6	48.4	1.8	49.6	45.4	39.1099	.211494
5	69.2	69	5.9	76	61.9	25.34	.6338151
5	90	88.8	11.7	105.7	73.5	41.77	.5358889
3	44.6	49	11.4	61.9	40.5	9.0099	.7979843
3	22.9	14.4	20.2	28.9	-8.7	-74.97	4.273799
3	17.8	18.7	3.1	22.2	16.2	27.09	.5219101
2	53.6	53.6	6.2	58	49.2	56.87	.0610075
2	61.3	61.3	2.6	63.1	59.4	54.18	.1161501
2	50	50	.9	50.6	49.3	67.93	.3586
2	74.5	74.5	6	78.7	70.2	80.31	.0779866
2	5.9	5.9	1.8	7.2	4.6	14.82	1.511864
3	79.5	77.7	3.7	80.2	73.5	91.169	.1467799
2	86.8	86.8	13.9	96.6	76.9	87.2998	.0057581
4	105.8	107.4	26.4	133.7	84.5	90.6	.1436673
6	97.5	100.1	14.6	123.5	86	109.7	.1251282
6	140.9	135.3	14.8	143.3	105.1	175.03	.2422285
7	148	155.2	24.3	210.1	143.3	140.73	.0491216
8	161.8	164.3	9.4	181.5	151.9	99.53	.3848579
4	118.4	126	24.3	161	106	127.42	.0761824
4	162.3	162.1	8.1	170.9	152.8	136.16	.1610598
3	73.3	75	3.1	78.5	73.1	175.23	1.390587
1	190.5	190.5		190.5	190.5	150.32	.2109186
1	210	210		210	210	169.55	.192619
2	149.3	149.3	16.7	161.1	137.5	107.5	.2799732
2	189.8	189.8	40.3	218.3	161.3	98.3	.4820864
1	132.1	132.1		132.1	132.1	112.85	.1457229
2	43	43	8.8	49.2	36.7	13.22	.6925581
2	74.4	74.4	23.8	91.2	57.6	34.38	.5379032
2	57.6	57.6	1	58.3	56.9	-190.72	4.311111
4	64.2	66.9	30.9	107.2	32	66.5347	.036366
3	124.4	124.5	2.9	127.4	121.7	108.5343	.1275378
2	84.7	84.7	.7	85.2	84.2	97.6608	.1530201
3	124.1	124	1.8	125.7	122.1	109.6212	.1166704
3	142.5	143.8	5.6	149.9	138.9	162.9605	.1435825
2	172	172	11.8	180.3	163.6	-394.8477	3.295626
1	29	29		29	29	-281.5662	10.70918
1	47.6	47.6		47.6	47.6	10.3034	.783542
1	8.4	8.4		8.4	8.4	-79.16	10.42381
1	5.7	5.7		5.7	5.7	4.3	.245614
1	5.7	5.7		5.7	5.7	6.5	.1403509
1	5.7	5.7		5.7	5.7	3.2	.4385965
1	4.6	4.6		4.6	4.6	4.4	.0434783
1	4.6	4.6		4.6	4.6	-.75	1.163043
1	-35.7	-35.7		-35.7	-35.7	-145.28	3.069468
2	86	86	0	86	86	12	.8604651
3		-34.3		241	-172	-572.9	2.330814
1	115	115		115	115	38	.6695652
1					-185.8	329.3	2.772336
1	291.4	291.4		291.4	291.4	387.1	.3284146
1							.4141507
1							.070461
2			101.9			732.13	.6555493
2	1445.5	1445.5		1827	1064		3.406247
1	79.6	79.6		79.6	79.6	16	.798995
1	44.2	44.2		44.2	44.2	-50.6	2.144796
2	75.3	75.3	2.1	76.8	73.8	90.2	.1978752
2	82.6	82.6	22.9	98.8	66.4	24	.7094431
1	37	37		37	37	-4.86	1.131351
1	11.3	11.3		11.3	11.3	9.2	.1858407
1	9.4	9.4		9.4	9.4	7.8	.1702128
1	2.6	2.6		2.6	2.6	2.1	.1923077
1	5.2	5.2		5.2	5.2	-102	
1	13	13		13	13	18.37	.4130769
2	15.7	15.7	4.8	19.1	12.3	20.42	.3006369
1	27.8	27.8		27.8	27.8	33.72	.2129496
1	46.1	46.1		46.1	46.1	45.72	.0082429
2	58.8	58.8	4.9	62.3	55.4	47.13	.1984694
3	66.5	68.5	6.3	75.6	63.5	74.16	.115188
2	87.6	87.6	3	89.7	85.4	80.55	.0804795
1	93.8	93.8		93.8	93.8	27.15	.7105544
1	99.1	99.1		99.1	99.1	93.73	.0541877
1	99.9	99.9		99.9	99.9	154.09	.5424424
1	178.3	178.3		178.3	178.3	197	.1048794
1	236	236		236	236	189.71	.1961441
